,0,1,2,3,4,5,6,7,8,9,10,11
10096,1677330000000,23007.30,23075.00,22980.00,22991.70,17877.964,1677333599999,411547578.97670,128660,8938.246,205789958.27150,0
10097,1677333600000,22991.60,23038.40,22963.60,22990.50,10251.143,1677337199999,235728616.09930,80133,5137.848,118159159.65920,0
10098,1677337200000,22990.40,23023.00,22960.10,22996.40,7341.288,1677340799999,168780027.55090,63711,3556.574,81770028.78310,0
10099,1677340800000,22996.40,23078.70,22983.20,23002.20,13497.523,1677344399999,310876226.33850,100723,6615.867,152397947.11390,0
10100,1677344400000,23002.20,23041.50,22992.60,23034.20,7722.452,1677347999999,177740962.90920,61360,4069.077,93655614.49820,0
10101,1677348000000,23034.20,23041.00,22959.10,22969.90,10398.225,1677351599999,239087259.78500,87230,5021.160,115453553.49820,0
10102,1677351600000,22969.90,23009.00,22905.00,22975.70,15041.341,1677355199999,345193809.84870,122347,7615.094,174779163.10960,0
10103,1677355200000,22975.70,22986.90,22700.00,22916.30,35273.604,1677358799999,806352259.83581,223448,14651.534,335094097.74410,0
10104,1677358800000,22916.30,22953.80,22837.10,22927.10,15626.103,1677362399999,357871260.56860,134453,8010.736,183475936.72710,0
10105,1677362400000,22927.20,23165.40,22897.10,23109.90,20686.539,1677365999999,476818732.75421,174954,11903.861,274395555.69631,0
10106,1677366000000,23109.90,23176.10,23089.50,23146.20,11800.600,1677369599999,273063793.36340,115167,6075.113,140587589.70710,0
10107,1677369600000,23146.20,23151.30,23070.00,23088.10,8304.327,1677373199999,191892632.83240,77846,3498.919,80851537.36180,0
10108,1677373200000,23088.10,23115.60,23055.50,23103.50,5364.819,1677376799999,123875206.31250,50450,2824.961,65235795.97180,0
10109,1677376800000,23103.50,23238.00,23050.00,23226.40,13828.708,1677380399999,320119679.94858,100789,7935.409,183757446.39548,0
10110,1677380400000,23226.40,23243.20,23170.50,23201.80,10854.468,1677383999999,251932931.94010,91610,5205.605,120834901.63310,0
10111,1677384000000,23201.80,23217.80,23140.00,23180.30,8856.617,1677387599999,205342879.54100,58940,3923.181,90963263.87540,0
10112,1677387600000,23180.20,23190.10,23114.00,23114.00,6458.951,1677391199999,149563626.28190,51590,2718.561,62956996.05870,0
10113,1677391200000,23114.00,23163.30,23077.20,23158.70,8484.054,1677394799999,196167235.22670,65623,4564.629,105557431.23050,0
10114,1677394800000,23158.70,23199.00,23127.50,23142.70,7691.557,1677398399999,178146890.55020,59522,3718.205,86130315.13010,0
10115,1677398400000,23142.80,23163.00,23102.80,23142.70,6192.398,1677401999999,143243993.44200,49512,2945.538,68142781.78820,0
10116,1677402000000,23142.80,23286.50,23142.70,23268.30,20544.685,1677405599999,477148108.37040,124096,11117.523,258188623.79400,0
10117,1677405600000,23268.20,23269.50,23200.30,23227.00,8599.829,1677409199999,199769249.44310,79521,3613.160,83932335.47730,0
10118,1677409200000,23227.00,23250.00,23189.10,23244.20,6855.289,1677412799999,159185526.32980,59914,4023.796,93447376.17990,0
10119,1677412800000,23244.20,23273.40,23115.40,23151.90,17342.345,1677416399999,402145170.14950,128431,7746.483,179660260.39880,0
10120,1677416400000,23152.00,23208.00,23125.30,23203.50,8064.607,1677419999999,186818862.58380,73124,4421.756,102443958.51570,0
10121,1677420000000,23203.60,23332.40,23170.40,23182.80,27893.996,1677423599999,648207967.43650,189318,14339.997,333302069.51510,0
10122,1677423600000,23182.90,23241.00,23168.00,23239.70,10201.894,1677427199999,236690605.76520,88712,5466.657,126838348.48420,0
10123,1677427200000,23239.80,23246.40,23154.00,23175.60,9938.656,1677430799999,230527614.14840,81231,4342.984,100737585.83450,0
10124,1677430800000,23175.60,23237.60,23130.00,23232.00,9396.277,1677434399999,217752785.70010,85542,4961.716,115006618.12000,0
10125,1677434400000,23232.00,23533.00,23212.00,23480.80,47700.924,1677437999999,1115550988.95260,306440,26582.146,621674069.34040,0
10126,1677438000000,23480.80,23533.00,23361.00,23491.00,26706.425,1677441599999,626457678.38180,204590,13694.898,321260625.01990,0
10127,1677441600000,23491.00,23675.00,23451.30,23627.10,34463.327,1677445199999,812895941.52780,236762,18869.693,445094165.74790,0
10128,1677445200000,23627.00,23640.00,23537.20,23548.30,13570.169,1677448799999,320126921.26300,129200,6400.795,151012849.71210,0
10129,1677448800000,23548.30,23586.80,23310.00,23469.20,30706.958,1677452399999,719433735.61160,243017,14510.800,339974498.25900,0
10130,1677452400000,23469.20,23627.60,23444.10,23545.30,23373.776,1677455999999,550026433.50950,183526,11671.903,274668807.50710,0
10131,1677456000000,23545.20,23553.40,23441.60,23482.30,11903.812,1677459599999,279603458.56270,107343,5207.903,122329457.12110,0
10132,1677459600000,23482.30,23555.10,23424.40,23544.00,10613.185,1677463199999,249264835.43000,91292,6043.978,141974509.51190,0
10133,1677463200000,23544.00,23634.90,23515.00,23547.90,12286.699,1677466799999,289513757.50430,103569,6127.145,144391910.80150,0
10134,1677466800000,23547.90,23633.00,23530.80,23541.00,12874.595,1677470399999,303577100.23950,103400,6635.518,156480964.90320,0
10135,1677470400000,23541.00,23547.00,23450.40,23480.20,13176.417,1677473999999,309593557.57460,99002,5848.428,137410580.42650,0
10136,1677474000000,23480.30,23494.90,23331.00,23377.80,22419.768,1677477599999,524977046.15260,137620,9707.881,227330713.77250,0
10137,1677477600000,23377.80,23421.60,23356.60,23393.10,10199.609,1677481199999,238571896.48380,87217,5181.950,121216010.68660,0
10138,1677481200000,23393.20,23444.50,23390.90,23411.10,7982.704,1677484799999,186967208.89540,71949,4411.883,103334458.42140,0
10139,1677484800000,23411.10,23445.90,23330.00,23348.40,16852.893,1677488399999,393953613.47880,129070,7882.034,184271706.48990,0
10140,1677488400000,23348.40,23430.00,23320.00,23379.00,11850.415,1677491999999,277038751.80590,100633,6222.182,145475089.82000,0
10141,1677492000000,23378.90,23414.10,23340.40,23370.20,9687.774,1677495599999,226437430.41870,85525,4979.475,116399846.80210,0
10142,1677495600000,23370.20,23439.80,23360.20,23420.00,8431.421,1677499199999,197351563.65170,82426,4459.455,104386952.66110,0
10143,1677499200000,23419.90,23430.00,23369.10,23394.50,8344.188,1677502799999,195203767.75030,82990,3973.694,92962229.29390,0
10144,1677502800000,23394.50,23798.00,23392.20,23696.10,65460.867,1677506399999,1547633520.00000,429248,36117.012,853689725.11820,0
10145,1677506400000,23696.20,23859.30,23663.20,23790.10,43190.779,1677509999999,1025873397.99758,338895,22464.502,533679579.90698,0
10146,1677510000000,23790.10,23888.00,23452.20,23546.50,67991.914,1677513599999,1608482009.30139,434377,32316.540,764602345.58710,0
10147,1677513600000,23546.50,23603.90,23140.00,23380.30,88386.063,1677517199999,2063164515.64318,546405,41250.318,962882813.69900,0
10148,1677517200000,23380.30,23410.00,23255.50,23321.00,23757.937,1677520799999,554607540.94960,185173,11730.196,273850933.03900,0
10149,1677520800000,23320.90,23364.00,23143.40,23276.70,31818.847,1677524399999,739192167.55820,228067,15419.487,358251280.95700,0
10150,1677524400000,23276.70,23349.40,23206.00,23262.50,22704.916,1677527999999,528539477.92210,168727,11057.010,257412249.25040,0
10151,1677528000000,23262.50,23319.00,23088.00,23310.60,29032.156,1677531599999,673868793.62924,199072,14331.980,332774563.07140,0
10152,1677531600000,23310.60,23395.10,23289.20,23371.50,12915.463,1677535199999,301500204.90480,107520,6963.077,162567970.07820,0
10153,1677535200000,23371.50,23580.00,23351.00,23470.20,20151.288,1677538799999,472406585.78449,139610,11141.538,261232206.71499,0
10154,1677538800000,23470.20,23573.50,23437.50,23480.00,14721.256,1677542399999,345895915.29660,112325,7218.692,169630401.77500,0
10155,1677542400000,23480.00,23539.00,23403.40,23411.00,15082.490,1677545999999,353979173.79960,116836,6712.333,157569231.48020,0
10156,1677546000000,23411.10,23448.70,23336.00,23420.90,13293.924,1677549599999,311072228.42840,96274,6473.180,151488829.21450,0
10157,1677549600000,23420.90,23464.90,23376.40,23431.90,7901.436,1677553199999,185115444.78550,64707,4141.409,97032590.31660,0
10158,1677553200000,23432.00,23515.00,23429.50,23454.30,7806.382,1677556799999,183215692.31220,65092,4309.645,101151879.87090,0
10159,1677556800000,23454.30,23456.20,23380.00,23402.10,8578.538,1677560399999,200818463.00730,66648,3848.044,90074882.92120,0
10160,1677560400000,23402.00,23436.90,23354.50,23365.30,8236.853,1677563999999,192684629.93360,65312,3414.849,79888880.56380,0
10161,1677564000000,23365.30,23404.00,23351.60,23380.20,5714.982,1677567599999,133626297.43770,54170,3017.279,70553514.09900,0
10162,1677567600000,23380.20,23384.70,23210.00,23223.30,21543.994,1677571199999,501859064.61160,153724,9095.806,211873309.15600,0
10163,1677571200000,23223.40,23291.30,23190.20,23253.40,15788.658,1677574799999,367087332.27130,130068,8157.435,189677771.57250,0
10164,1677574800000,23253.50,23311.00,23233.20,23257.80,9456.989,1677578399999,220102657.71660,84297,4514.712,105084157.71910,0
10165,1677578400000,23257.90,23380.00,23242.60,23351.00,13136.119,1677581999999,306295711.94820,101450,6980.570,162778566.50710,0
10166,1677582000000,23351.10,23420.00,23324.50,23381.60,13526.604,1677585599999,316136681.90010,98625,6747.162,157706875.97080,0
10167,1677585600000,23381.50,23497.70,23376.00,23445.60,22273.950,1677589199999,522251874.76500,150676,11668.576,273586374.58990,0
10168,1677589200000,23445.60,23477.60,23361.00,23394.60,19223.703,1677592799999,449858083.32500,147389,9116.034,213334524.80760,0
10169,1677592800000,23394.60,23571.10,23300.50,23410.90,49013.111,1677596399999,1149197385.97390,303688,24262.196,568971826.76840,0
10170,1677596400000,23411.00,23540.00,23392.60,23511.20,35788.147,1677599999999,840044979.35810,275381,17937.549,421074383.85950,0
10171,1677600000000,23511.10,23592.80,23415.80,23446.80,25720.719,1677603599999,604409859.08960,200544,12288.936,288840860.26550,0
10172,1677603600000,23446.70,23548.00,23438.70,23517.70,14743.866,1677607199999,346437070.42000,108203,7835.017,184114129.19630,0
10173,1677607200000,23517.60,23540.00,23426.20,23470.00,13546.803,1677610799999,317999368.75280,106186,6300.107,147899268.57070,0
10174,1677610800000,23470.00,23478.30,23195.10,23251.00,36451.268,1677614399999,849454487.03150,239249,16171.643,376771422.80150,0
10175,1677614400000,23251.10,23333.40,23155.00,23259.90,26359.717,1677617999999,612799180.27090,193722,13214.322,307242779.78070,0
10176,1677618000000,23259.90,23266.10,23010.00,23126.80,43367.468,1677621599999,1002417377.49611,284066,20236.317,467787549.14750,0
10177,1677621600000,23126.70,23227.70,23086.10,23149.70,16665.436,1677625199999,386141461.60290,131015,8104.436,187787693.35960,0
10178,1677625200000,23149.70,23186.80,23086.00,23129.60,13698.681,1677628799999,316912152.26680,113352,6526.020,150991169.71410,0
10179,1677628800000,23129.70,23209.60,23008.40,23090.30,23775.114,1677632399999,549484774.43110,168219,11601.564,268118850.21990,0
10180,1677632400000,23090.20,23288.00,23063.20,23236.30,20834.415,1677635999999,483169289.75280,154560,11484.917,266375659.35540,0
10181,1677636000000,23236.30,23324.00,23221.70,23318.90,11669.677,1677639599999,271515677.00050,87553,6015.408,139984860.83100,0
10182,1677639600000,23318.90,23488.20,23292.30,23431.60,38590.226,1677643199999,903552598.51959,222236,20067.539,469860917.24489,0
10183,1677643200000,23431.60,23852.60,23414.80,23788.20,49719.278,1677646799999,1175846601.71368,281372,29702.946,702341753.50368,0
10184,1677646800000,23788.20,23824.00,23628.10,23686.10,32377.102,1677650399999,767834596.15300,228454,16346.585,387654495.72220,0
10185,1677650400000,23686.10,23800.00,23660.70,23747.40,21583.630,1677653999999,512296797.90840,160885,11512.723,273279208.68770,0
10186,1677654000000,23747.50,23768.60,23685.10,23709.60,16064.827,1677657599999,381127458.98140,129532,8296.902,196857322.41860,0
10187,1677657600000,23709.60,24022.70,23680.00,23862.40,36477.708,1677661199999,869870176.55303,231210,21281.796,507621200.63863,0
10188,1677661200000,23862.40,23905.50,23718.90,23749.30,25834.704,1677664799999,614758102.80760,191587,11778.601,280293208.98470,0
10189,1677664800000,23749.30,23784.30,23670.30,23773.80,15304.239,1677668399999,363133013.13430,122333,8089.303,191961528.16080,0
10190,1677668400000,23773.80,23782.60,23696.50,23736.80,10380.667,1677671999999,246475531.40450,89280,4721.194,112104996.94340,0
10191,1677672000000,23736.90,23819.50,23694.60,23719.00,15088.391,1677675599999,358321620.51140,118508,7441.477,176734493.15680,0
10192,1677675600000,23719.00,23729.00,23610.00,23686.50,22960.020,1677679199999,543495749.81234,165784,11399.236,269856221.28990,0
10193,1677679200000,23686.40,23880.00,23558.00,23671.90,53575.763,1677682799999,1270789862.86230,309600,26406.119,626539278.27900,0
10194,1677682800000,23671.90,23765.00,23560.00,23702.80,45828.341,1677686399999,1084556505.64170,307607,22904.644,542126614.98600,0
10195,1677686400000,23702.90,23739.00,23543.80,23686.20,32991.596,1677689999999,779835459.36350,225631,16560.240,391501363.07680,0
10196,1677690000000,23686.30,23738.20,23662.70,23698.60,12629.784,1677693599999,299410323.01230,107836,6355.905,150685944.35080,0
10197,1677693600000,23698.70,23718.90,23639.70,23687.30,9118.321,1677697199999,215911815.87900,78578,4386.707,103876224.12200,0
10198,1677697200000,23687.30,23689.30,23316.30,23342.90,42897.658,1677700799999,1007277062.52699,246228,18196.026,427192561.67370,0
10199,1677700800000,23342.80,23460.00,23281.60,23406.60,28757.867,1677704399999,672751389.80700,202196,14325.850,335139856.36440,0
10200,1677704400000,23406.60,23579.60,23359.20,23544.90,22710.690,1677707999999,533408964.97320,154077,11588.239,272228688.73780,0
10201,1677708000000,23544.80,23567.00,23430.30,23524.60,12898.361,1677711599999,303073398.34660,104244,6197.359,145607848.21590,0
10202,1677711600000,23524.60,23667.50,23490.30,23619.80,15181.932,1677715199999,358175104.42980,118879,8301.561,195859116.12450,0
10203,1677715200000,23619.80,23790.50,23587.20,23595.90,24978.911,1677718799999,591518352.06100,170345,12755.289,302106559.34050,0
10204,1677718800000,23596.00,23627.30,23436.00,23502.80,20640.527,1677722399999,485721890.68850,150156,9636.156,226785639.20450,0
10205,1677722400000,23502.80,23534.50,23440.00,23487.60,11141.155,1677725999999,261735541.93950,83659,5550.253,130397062.10440,0
10206,1677726000000,23487.60,23505.20,23414.10,23487.10,9742.944,1677729599999,228683798.90770,78112,4993.770,117231673.15340,0
10207,1677729600000,23487.10,23535.90,23461.60,23528.90,6460.925,1677733199999,151813375.39490,53955,3664.157,86104545.99320,0
10208,1677733200000,23528.80,23533.40,23400.00,23437.00,10464.756,1677736799999,245519798.33710,75948,4402.631,103288261.62810,0
10209,1677736800000,23437.10,23463.50,23366.00,23426.80,13257.813,1677740399999,310548431.26740,102198,6894.549,161512584.65320,0
10210,1677740400000,23426.90,23436.00,23325.00,23381.90,19488.002,1677743999999,455543787.27880,119216,8681.165,202920694.87800,0
10211,1677744000000,23381.80,23456.30,23340.00,23436.10,16540.258,1677747599999,387123508.32800,109537,8628.945,201970922.25760,0
10212,1677747600000,23436.10,23460.00,23377.00,23387.70,9077.626,1677751199999,212613506.80950,74595,4029.770,94394116.43230,0
10213,1677751200000,23387.60,23410.00,23326.30,23367.50,12508.739,1677754799999,292373975.02230,98141,5980.946,139813523.88190,0
10214,1677754800000,23367.60,23419.50,23350.50,23405.60,10824.135,1677758399999,253130446.82880,79347,5540.926,129582998.72830,0
10215,1677758400000,23405.70,23422.80,23304.80,23346.80,16899.539,1677761999999,394652275.57940,126375,8310.732,194092673.08110,0
10216,1677762000000,23346.80,23407.80,23214.00,23299.80,40317.627,1677765599999,940574707.24318,258244,19507.543,455206827.33540,0
10217,1677765600000,23299.90,23337.70,23183.00,23298.10,39938.862,1677769199999,928986809.85890,271010,19441.380,452269619.03200,0
10218,1677769200000,23298.00,23372.80,23260.50,23350.30,27247.185,1677772799999,635691898.53560,183560,13342.286,311317475.40450,0
10219,1677772800000,23350.30,23378.20,23240.10,23271.80,16777.335,1677776399999,391110857.74230,134737,8158.296,190204404.32200,0
10220,1677776400000,23271.90,23309.90,23222.10,23262.70,13770.377,1677779999999,320324083.94780,108618,7052.769,164068511.08700,0
10221,1677780000000,23262.60,23456.00,23249.40,23435.10,22504.095,1677783599999,525938798.23030,154341,12718.203,297235470.44370,0
10222,1677783600000,23435.10,23497.00,23380.00,23456.60,24125.089,1677787199999,565714364.19080,172775,11379.982,266864874.98160,0
10223,1677787200000,23456.70,23560.00,23415.60,23455.40,22254.410,1677790799999,522624993.95280,152554,11635.313,273287890.79460,0
10224,1677790800000,23455.30,23462.80,23372.20,23400.00,9638.603,1677794399999,225786040.37080,85253,4361.517,102174039.07630,0
10225,1677794400000,23400.10,23549.00,23399.00,23450.00,12307.089,1677797999999,289019573.46160,103481,6136.605,144103017.06720,0
10226,1677798000000,23449.90,23493.00,23416.90,23457.10,8350.599,1677801599999,195861405.29390,69810,3947.536,92593363.37750,0
10227,1677801600000,23457.10,23468.50,23390.00,23406.80,8628.515,1677805199999,202100706.50470,75775,4088.708,95774518.40810,0
10228,1677805200000,23406.80,23411.60,21883.20,22137.50,168787.172,1677808799999,3803988699.13274,930602,70110.612,1578946372.78851,0
10229,1677808800000,22137.20,22453.20,22088.00,22335.60,61546.934,1677812399999,1372641533.10593,377933,31391.666,700233887.75653,0
10230,1677812400000,22335.60,22386.00,22263.20,22306.30,26834.194,1677815999999,599030513.76630,182275,12607.242,281442115.48130,0
10231,1677816000000,22306.40,22378.90,22234.00,22363.90,20372.314,1677819599999,454594805.02310,147880,9527.991,212629842.78250,0
10232,1677819600000,22363.80,22399.00,22321.20,22330.50,13254.241,1677823199999,296299731.73080,106619,6243.243,139567440.03460,0
10233,1677823200000,22330.40,22392.00,22317.20,22365.00,12124.524,1677826799999,271161597.34900,97872,6237.011,139490072.48000,0
10234,1677826800000,22365.10,22394.70,22320.10,22347.80,12619.390,1677830399999,282121016.50460,92282,5845.360,130687264.71290,0
10235,1677830400000,22347.80,22440.00,22344.40,22419.40,12283.654,1677833999999,274997327.54450,87343,6631.069,148457366.35540,0
10236,1677834000000,22419.50,22474.00,22332.90,22357.90,16007.729,1677837599999,358458466.73578,112488,7231.414,161962975.58138,0
10237,1677837600000,22357.90,22381.70,22327.20,22339.70,8474.984,1677841199999,189485584.37030,65603,4203.216,93982330.30430,0
10238,1677841200000,22339.70,22355.60,22300.00,22333.90,12147.199,1677844799999,271256759.62920,83939,5631.018,125750604.40630,0
10239,1677844800000,22333.90,22359.20,22312.40,22341.60,7653.110,1677848399999,170932994.53230,62457,3557.518,79460107.78980,0
10240,1677848400000,22341.60,22419.60,22120.10,22391.40,41253.832,1677851999999,920097923.58630,221955,20100.951,448553365.34950,0
10241,1677852000000,22391.40,22495.20,22351.00,22363.30,29621.586,1677855599999,663394387.99740,198766,14273.888,319723389.25100,0
10242,1677855600000,22363.30,22408.40,22213.00,22323.90,32935.901,1677859199999,735243433.18820,204141,15658.392,349570955.23410,0
10243,1677859200000,22324.00,22370.00,22310.00,22365.10,11502.651,1677862799999,256925608.04120,80502,6019.229,134452182.90250,0
10244,1677862800000,22365.00,22437.90,22363.40,22401.90,14555.391,1677866399999,326011705.74620,95724,6991.828,156608994.25630,0
10245,1677866400000,22402.00,22409.50,22217.20,22303.50,26652.103,1677869999999,594922936.33950,146126,12515.195,279348682.40740,0
10246,1677870000000,22303.50,22386.00,22281.10,22348.30,12215.901,1677873599999,272694691.90620,83976,6452.325,144031582.04160,0
10247,1677873600000,22348.30,22366.00,22262.50,22295.00,9970.970,1677877199999,222522224.27310,72777,4378.542,97714057.96630,0
10248,1677877200000,22295.00,22302.10,22126.00,22228.60,30225.503,1677880799999,671936879.43880,182981,14148.389,314547770.83040,0
10249,1677880800000,22228.60,22327.40,22213.70,22308.90,9035.485,1677884399999,201197252.73230,81807,4931.727,109822058.09050,0
10250,1677884400000,22308.90,22364.00,22301.20,22342.80,9814.854,1677887999999,219193392.39150,75093,4686.035,104659123.35570,0
10251,1677888000000,22342.80,22379.20,22320.50,22356.50,9034.977,1677891599999,201917239.70040,62112,4678.136,104559018.32890,0
10252,1677891600000,22356.50,22378.90,22324.40,22329.70,6987.362,1677895199999,156197920.41130,48402,3054.944,68295353.23360,0
10253,1677895200000,22329.80,22348.20,22323.30,22329.50,3581.557,1677898799999,79998765.98440,31599,1695.203,37865906.41970,0
10254,1677898800000,22329.60,22341.90,22312.10,22339.40,4474.319,1677902399999,99906795.19800,36484,2421.725,54075775.77680,0
10255,1677902400000,22339.40,22359.00,22319.40,22334.30,5082.261,1677905999999,113507518.55140,37927,2717.719,60701248.70650,0
10256,1677906000000,22334.30,22335.70,22262.20,22316.00,8721.566,1677909599999,194504427.50370,57698,4293.758,95756357.18650,0
10257,1677909600000,22316.00,22400.00,22305.00,22355.00,12037.489,1677913199999,269227647.89160,80707,7227.464,161643489.98240,0
10258,1677913200000,22355.00,22365.80,22342.20,22346.60,4088.818,1677916799999,91406520.03810,35869,1917.981,42878575.84280,0
10259,1677916800000,22346.60,22349.40,22322.70,22330.90,4367.144,1677920399999,97539964.85880,33508,2086.372,46599460.78100,0
10260,1677920400000,22330.90,22367.40,22330.80,22339.90,5017.438,1677923999999,112122634.20720,37926,2694.390,60211334.06970,0
10261,1677924000000,22340.00,22347.90,22311.00,22321.60,4599.386,1677927599999,102709769.62410,35005,1982.699,44278761.41680,0
10262,1677927600000,22321.70,22347.00,22320.20,22338.10,3648.319,1677931199999,81477313.47180,28823,1899.080,42412204.19690,0
10263,1677931200000,22338.00,22390.00,22330.50,22375.90,6997.426,1677934799999,156440027.38460,47716,4031.795,90144087.02920,0
10264,1677934800000,22376.00,22376.00,22343.80,22344.60,3930.653,1677938399999,87882367.58890,34831,1578.353,35288418.51940,0
10265,1677938400000,22344.50,22357.80,22319.50,22334.00,5777.723,1677941999999,129050856.41920,44007,2729.802,60974447.30590,0
10266,1677942000000,22334.10,22342.10,22292.90,22306.30,5822.956,1677945599999,129967057.50440,48574,2646.736,59076556.76690,0
10267,1677945600000,22306.20,22335.50,22280.40,22314.70,6786.936,1677949199999,151405203.30620,50971,3369.471,75174545.95430,0
10268,1677949200000,22314.60,22323.20,22290.60,22296.70,3992.288,1677952799999,89054586.09320,38754,1777.534,39652260.39250,0
10269,1677952800000,22296.80,22321.60,22231.30,22311.50,8609.755,1677956399999,191871580.14440,60398,4312.145,96111630.82380,0
10270,1677956400000,22311.40,22313.60,22204.00,22238.70,10122.629,1677959999999,225338893.38910,72246,4380.064,97507941.72410,0
10271,1677960000000,22238.70,22253.50,22165.00,22243.10,16459.213,1677963599999,365579108.77560,113551,8231.635,182855563.75450,0
10272,1677963600000,22243.20,22243.20,22147.50,22204.20,13405.111,1677967199999,297574865.41410,102313,6330.108,140533156.04550,0
10273,1677967200000,22204.30,22358.50,22190.00,22295.00,15568.537,1677970799999,347046006.96270,113809,8610.793,191926761.99700,0
10274,1677970800000,22295.00,22345.40,22280.30,22335.70,6195.348,1677974399999,138260680.60300,52738,3435.290,76671811.45620,0
10275,1677974400000,22335.80,22380.00,22304.70,22370.20,9368.636,1677977999999,209303550.12820,66078,5287.024,118136534.24000,0
10276,1677978000000,22370.10,22650.00,22337.00,22582.70,47983.426,1677981599999,1081267118.96910,262680,25798.489,581244393.25410,0
10277,1677981600000,22582.70,22600.00,22174.90,22347.90,43347.179,1677985199999,969318974.06200,235805,19956.602,446174640.51050,0
10278,1677985200000,22348.00,22427.80,22348.00,22374.20,12780.476,1677988799999,286181894.27490,88796,6015.725,134707996.13690,0
10279,1677988800000,22374.20,22461.80,22367.50,22428.60,12165.167,1677992399999,272793986.45580,76981,6692.001,150056288.72430,0
10280,1677992400000,22428.60,22431.70,22379.20,22407.70,5983.597,1677995999999,134078387.43580,44188,2851.008,63884944.28060,0
10281,1677996000000,22407.70,22412.20,22390.30,22405.60,4835.364,1677999599999,108330812.45160,37009,2539.361,56893324.63000,0
10282,1677999600000,22405.60,22406.90,22354.20,22365.20,7156.386,1678003199999,160121852.87920,56274,3362.009,75222818.82910,0
10283,1678003200000,22365.20,22386.00,22316.00,22331.20,8312.354,1678006799999,185747548.00990,59689,3553.784,79417223.76310,0
10284,1678006800000,22331.20,22386.00,22302.00,22358.10,8386.112,1678010399999,187477673.63180,58021,4727.495,105691514.31420,0
10285,1678010400000,22358.10,22439.60,22353.40,22401.00,9430.959,1678013999999,211239747.96810,63578,5419.262,121388512.55860,0
10286,1678014000000,22401.00,22413.00,22368.00,22380.10,5462.575,1678017599999,122318993.23410,41228,2537.432,56823704.03930,0
10287,1678017600000,22380.10,22435.30,22380.10,22410.10,5681.058,1678021199999,127253560.92840,40887,3227.127,72288084.06560,0
10288,1678021200000,22410.20,22480.00,22409.10,22454.90,13563.655,1678024799999,304383501.41720,86791,7350.359,164955688.24600,0
10289,1678024800000,22454.90,22467.40,22406.00,22419.90,7629.325,1678028399999,171162297.23050,56931,3254.906,73019910.28580,0
10290,1678028400000,22419.90,22460.00,22412.10,22424.40,5223.453,1678031999999,117184711.51790,45210,2596.920,58262104.30360,0
10291,1678032000000,22424.50,22450.60,22413.10,22433.30,5139.221,1678035599999,115271044.33270,46195,2788.243,62543594.18980,0
10292,1678035600000,22433.40,22444.20,22410.00,22417.40,3412.813,1678039199999,76546221.69850,36747,1578.733,35410852.21090,0
10293,1678039200000,22417.30,22438.90,22413.30,22421.00,3023.357,1678042799999,67796234.14360,34786,1607.103,36037514.13430,0
10294,1678042800000,22421.10,22439.80,22357.00,22394.00,9609.992,1678046399999,215209130.24600,70545,4521.588,101264664.90670,0
10295,1678046400000,22394.00,22414.30,22386.00,22397.60,4173.732,1678049999999,93484295.27530,39610,2195.030,49166406.49480,0
10296,1678050000000,22397.50,22555.00,22310.00,22473.70,29165.915,1678053599999,654542259.58640,168984,15627.585,350865501.17610,0
10297,1678053600000,22473.60,22473.70,22367.70,22422.30,9400.276,1678057199999,210729496.22360,77164,4655.791,104358263.26640,0
10298,1678057200000,22422.30,22449.00,22350.00,22419.40,11026.717,1678060799999,246978228.52290,80690,5730.125,128346061.96100,0
10299,1678060800000,22419.30,22458.50,22356.00,22435.00,10169.342,1678064399999,227995687.73030,72303,5128.674,114990153.87980,0
10300,1678064400000,22434.90,22499.40,22300.30,22368.90,25558.957,1678067999999,572502281.49690,150184,12248.613,274421482.83970,0
10301,1678068000000,22368.80,22396.30,22240.10,22380.40,23962.476,1678071599999,535231783.56260,149987,11805.809,263760515.94760,0
10302,1678071600000,22380.40,22407.30,22361.50,22378.00,5862.072,1678075199999,131206535.93860,52608,3022.040,67642599.89590,0
10303,1678075200000,22378.00,22387.70,22323.20,22334.00,7325.758,1678078799999,163752924.56660,55995,3499.537,78223081.20720,0
10304,1678078800000,22333.90,22360.90,22306.00,22358.60,6500.853,1678082399999,145211502.11010,56371,3525.655,78757600.47120,0
10305,1678082400000,22358.60,22429.60,22358.20,22397.90,7800.720,1678085999999,174678092.31490,59283,4130.171,92479448.88170,0
10306,1678086000000,22397.80,22423.00,22375.50,22380.90,5976.900,1678089599999,133875401.34990,49737,2939.534,65845581.73830,0
10307,1678089600000,22380.90,22443.90,22345.30,22406.00,10209.977,1678093199999,228681526.37380,71162,5217.449,116860020.90870,0
10308,1678093200000,22406.10,22410.70,22350.20,22393.20,6685.874,1678096799999,149659229.56190,56242,3157.251,70673822.94140,0
10309,1678096800000,22393.20,22403.30,22360.00,22391.10,5783.025,1678100399999,129444854.60340,49082,2784.079,62318506.42400,0
10310,1678100400000,22391.10,22391.20,22350.10,22370.00,6350.830,1678103999999,142074031.80210,46993,3241.359,72508807.88640,0
10311,1678104000000,22369.90,22404.00,22348.00,22390.00,6093.386,1678107599999,136372670.97180,48941,2873.846,64319814.91280,0
10312,1678107600000,22390.10,22480.60,22376.10,22430.80,15939.691,1678111199999,357436062.62590,95627,8658.763,194174178.68290,0
10313,1678111200000,22430.80,22472.90,22391.00,22439.20,15245.271,1678114799999,341860844.34300,97448,7544.838,169194953.13400,0
